4004	https://www.nikkei.com/nkd/company/?scode=4004	化学	2201	昭和電工（株）	230000	7212223	41.1	3298	4069.67743692	184901292	〒105-8518	東京都港区芝大門１－１３－９	http://www.sdk.co.jp/	2,838.51
4005	https://www.nikkei.com/nkd/company/?scode=4005	化学	525	住友化学（株）	234800	8557134	41	6277	8691.09242925	1655446177	〒103-6020	東京都中央区日本橋２－７－１	http://www.sumitomo-chem.co.jp/	745.03
4021	https://www.nikkei.com/nkd/company/?scode=4021	化学	6510	日産化学（株）	242500	8065921	40	1924	9244.2	142000000	〒103-6119	東京都中央区日本橋２－５－１	http://www.nissanchem.co.jp/	1,454.01
4042	https://www.nikkei.com/nkd/company/?scode=4042	化学	1701	東ソー（株）	231146	7631000	38.8	3683	5529.62706156	325080956	〒105-8623	東京都港区芝３－８－２	http://www.tosoh.co.jp/	2,227.84
4043	https://www.nikkei.com/nkd/company/?scode=4043	化学	1747	（株）トクヤマ	234000	7358747	41.5	2256	1259.38307269	72088327	〒101-8618	東京都千代田区外神田１－７－５	http://www.tokuyama.co.jp/	3,120.25
4061	https://www.nikkei.com/nkd/company/?scode=4061	化学	3335	デンカ（株）	232070	7039795	40.5	4166	2953.337264	88555840	〒103-8338	東京都中央区日本橋室町２－１－１	http://www.denka.co.jp/	3,345.34
4063	https://www.nikkei.com/nkd/company/?scode=4063	化学	16025	信越化学工業（株）	242000	8488000	42.2	3238	66770.21257825	416662793	〒100-0005	東京都千代田区丸の内１－４－１	http://www.shinetsu.co.jp/	8,007.24
4183	https://www.nikkei.com/nkd/company/?scode=4183	化学	2826	三井化学（株）	233000	8376088	41	4659	5783.5026819	204653315	〒105-7122	東京都港区東新橋１－５－２	http://jp.mitsuichem.com	3,688.00
4188	https://www.nikkei.com/nkd/company/?scode=4188	化学	736.4	三菱ケミカルグループ（株）		10114623	45.6	201	11092.305619948	1506288107	〒100-8251	東京都千代田区丸の内１－１－１	http://www.mitsubishichem-hd.co.jp/	1,026.03
4208	https://www.nikkei.com/nkd/company/?scode=4208	化学	2013	ＵＢＥ（株）	230000	6982162	41.7	3318	2137.80815391	106200107	〒105-8449	東京都港区芝浦１－２－１	https://www.ube.co.jp/ube/jp/	3,813.16
4452	https://www.nikkei.com/nkd/company/?scode=4452	化学	5790	花王（株）	223100	7893000	40.5	8508	27502.5	475000000	〒103-8210	東京都中央区日本橋茅場町１－１４－１０	http://www.kao.com/jp/	2,036.66
4631	https://www.nikkei.com/nkd/company/?scode=4631	化学	2434	ＤＩＣ（株）	224110	7598167	43.9	3681	2316.11904336	95156904	〒103-8233	東京都中央区日本橋３－７－２０	https://www.dic-global.com/	3,654.61
4901	https://www.nikkei.com/nkd/company/?scode=4901	化学	7632	富士フイルムホールディングス（株）	238000	9701348	45.5	633	39276.23556096	514625728	〒107-0052	東京都港区赤坂９－７－３	http://www.fujifilmholdings.com/	6,244.29
4911	https://www.nikkei.com/nkd/company/?scode=4911	化学	5577	（株）資生堂	215000	7058131	38.9	4260	22308.0	400000000	〒105-8310	東京都港区東新橋１－６－２	http://www.shiseido.co.jp/	1,364.28
6988	https://www.nikkei.com/nkd/company/?scode=6988	化学	8630	日東電工（株）	230000	7340000	40.4	5870	12924.1523364	149758428	〒530-0011	大阪市北区大深町４－２０	http://www.nitto.co.jp/	5,548.09
5019	https://www.nikkei.com/nkd/company/?scode=5019	石油	3135	出光興産（株）	247000	8556466	43	5192	9338.0589093	297864718	〒100-8321	東京都千代田区大手町１－２－１	http://www.idemitsu.co.jp/	4,749.70
5020	https://www.nikkei.com/nkd/company/?scode=5020	石油	493.8	ＥＮＥＯＳホールディングス（株）		10354450	44.6	818	15951.135720762	3230282649	〒100-8161	東京都千代田区大手町１－１－２	https://www.hd.eneos.co.jp/	890.88
5101	https://www.nikkei.com/nkd/company/?scode=5101	ゴム	1912	横浜ゴム（株）	218500	6312000	41	5257	3241.77842872	169549081	〒105-8685	東京都港区新橋５－３６－１１	http://www.yrc.co.jp/	3,275.98
5108	https://www.nikkei.com/nkd/company/?scode=5108	ゴム	4993	（株）ブリヂストン	234200	7301000	41	14745	35634.95217453	713698221	〒104-8340	東京都中央区京橋３－１－１	http://www.bridgestone.co.jp/	3,734.23
5201	https://www.nikkei.com/nkd/company/?scode=5201	窯業	4755	ＡＧＣ（株）	230736	8004019	43.4	7223	10814.83766655	227441381	〒100-8405	東京都千代田区丸の内１－５－１	http://www.agc.com	5,930.27
5202	https://www.nikkei.com/nkd/company/?scode=5202	窯業	381	日本板硝子（株）		7286289	45.1	1934	346.90011519	91049899	〒108-6321	東京都港区三田３－５－２７	http://www.nsg.co.jp/	1,255.96
5214	https://www.nikkei.com/nkd/company/?scode=5214	窯業	2603	日本電気硝子（株）	225000	7484000	45.5	1682	2590.59009338	99523246	〒520-8639	滋賀県大津市晴嵐２－７－１	http://www.neg.co.jp/	5,321.77
5232	https://www.nikkei.com/nkd/company/?scode=5232	窯業	3575	住友大阪セメント（株）	213600	6972647	41.8	1203	1227.28023275	34329517	〒102-8465	東京都千代田区六番町６－２８	http://www.soc.co.jp/	5,778.40
5233	https://www.nikkei.com/nkd/company/?scode=5233	窯業	1978	太平洋セメント（株）	223000	7280071	40.7	1838	2412.86484284	121985078	〒112-8503	東京都文京区小石川１－１－１	http://www.taiheiyo-cement.co.jp/	4,362.23
5301	https://www.nikkei.com/nkd/company/?scode=5301	窯業	1031	東海カーボン（株）	217200	6603646	41.8	760	2319.16340224	224943104	〒107-8636	東京都港区北青山１－２－３	http://www.tokaicarbon.co.jp/	1,075.19
5332	https://www.nikkei.com/nkd/company/?scode=5332	窯業	4570	ＴＯＴＯ（株）	228000	6699766	43.5	8158	8088.0452729	176981297	〒802-8601	北九州市小倉北区中島２－１－１	http://www.toto.co.jp/	2,391.35
5333	https://www.nikkei.com/nkd/company/?scode=5333	窯業	1822	日本碍子（株）	222900	7635830	39.2	4316	5779.60256712	317211996	〒467-8530	名古屋市瑞穂区須田町２－５６	http://www.ngk.co.jp/	1,871.22
5401	https://www.nikkei.com/nkd/company/?scode=5401	鉄鋼	1886.5	日本製鉄（株）	213000	4940322	37.2	29579	17927.81324873	950321402	〒100-8071	東京都千代田区丸の内２－６－１	https://www.nipponsteel.com/	3,764.69
5406	https://www.nikkei.com/nkd/company/?scode=5406	鉄鋼	604	（株）神戸製鋼所	223560	5206000	38.9	11837	2393.92961652	396345963	〒651-8585	神戸市中央区脇浜海岸通２－２－４	http://www.kobelco.co.jp/	2,066.48
5411	https://www.nikkei.com/nkd/company/?scode=5411	鉄鋼	1424	ＪＦＥホールディングス（株）	227000	9660000	45.1	52	8749.60280176	614438399	〒100-0011	東京都千代田区内幸町２－２－３	http://www.jfe-holdings.co.jp/	3,452.82
5541	https://www.nikkei.com/nkd/company/?scode=5541	鉄鋼	2312	大平洋金属（株）		6009000	39.8	415	452.62188152	19577071	〒031-8617	青森県八戸市大字河原木字遠山新田５－２	http://www.pacific-metals.co.jp/	4,095.12
3436	https://www.nikkei.com/nkd/company/?scode=3436	非鉄・金属	1739	（株）ＳＵＭＣＯ	225000	6557425	43.6	4168	6089.54566721	350175139	〒105-8634	東京都港区芝浦１－２－１	http://www.sumcosi.com/	1,359.77
5703	https://www.nikkei.com/nkd/company/?scode=5703	非鉄・金属	1505	日本軽金属ホールディングス（株）	217000	10118354	54.8	26	933.0059375	61993750	〒105-8681	東京都港区新橋１－１－１３	http://www.nikkeikinholdings.co.jp/	3,281.17
5706	https://www.nikkei.com/nkd/company/?scode=5706	非鉄・金属	3040	三井金属鉱業（株）	230000	7114008	41.9	2069	1742.2263408	57310077	〒141-8584	東京都品川区大崎１－１１－１	http://www.mitsui-kinzoku.co.jp/	4,196.37
5707	https://www.nikkei.com/nkd/company/?scode=5707	非鉄・金属	2093	東邦亜鉛（株）	232000	5188000	42.1	708	284.34495453	13585521	〒100-8207	東京都千代田区丸の内１－８－２	http://www.toho-zinc.co.jp/	3,385.23
5711	https://www.nikkei.com/nkd/company/?scode=5711	非鉄・金属	1872	三菱マテリアル（株）	223000	6573000	41.8	6153	2461.4840952	131489535	〒100-8117	東京都千代田区丸の内３－２－３	http://www.mmc.co.jp/	4,476.52
5713	https://www.nikkei.com/nkd/company/?scode=5713	非鉄・金属	3843	住友金属鉱山（株）	229950	7952000	42.7	2433	11175.98259645	290814015	〒105-8716	東京都港区新橋５－１１－３	http://www.smm.co.jp/	5,260.15
5714	https://www.nikkei.com/nkd/company/?scode=5714	非鉄・金属	4390	ＤＯＷＡホールディングス（株）	222000	7941000	43.8	84	2721.3261434	61989206	〒101-0021	東京都千代田区外神田４－１４－１	http://www.dowa.co.jp/	5,267.94
5801	https://www.nikkei.com/nkd/company/?scode=5801	非鉄・金属	2235	古河電気工業（株）	219530	6915840	43.6	4084	1579.40559495	70666917	〒100-8322	東京都千代田区大手町２－６－４	http://www.furukawa.co.jp/	3,967.08
5802	https://www.nikkei.com/nkd/company/?scode=5802	非鉄・金属	1448.5	住友電気工業（株）	228300	7780000	41.7	6136	11500.229170935	793940571	〒541-0041	大阪市中央区北浜４－５－３３	http://www.sei.co.jp/	2,269.31
5803	https://www.nikkei.com/nkd/company/?scode=5803	非鉄・金属	730	（株）フジクラ	218500	6386000	42	2599	2159.8029733	295863421	〒135-8512	東京都江東区木場１－５－１	http://www.fujikura.co.jp/	799.76
2768	https://www.nikkei.com/nkd/company/?scode=2768	商社	1898	双日（株）	260000	10958725	41.5	2551	4750.692102	250299900	〒100-8691	東京都千代田区内幸町２－１－１	http://www.sojitz.com/jp/	3,153.90
8001	https://www.nikkei.com/nkd/company/?scode=8001	商社	3792	伊藤忠商事（株）	255000	16278110	42	4215	60099.00999168	1584889504	〒530-8448	大阪市北区梅田３－１－３	http://www.itochu.co.jp/	2,857.50
8002	https://www.nikkei.com/nkd/company/?scode=8002	商社	1169.0	丸紅（株）	255000	11921966	42.2	4389	20078.66797993	1717593497	〒100-8088	東京都千代田区大手町１－４－２	https://www.marubeni.com/jp/	1,217.00
8015	https://www.nikkei.com/nkd/company/?scode=8015	商社	4290	豊田通商（株）	235000	11000896	42.4	2692	15189.0245364	354056516	〒450-8575	名古屋市中村区名駅４－９－８	http://www.toyota-tsusho.com/	4,931.17
8031	https://www.nikkei.com/nkd/company/?scode=8031	商社	2803.0	三井物産（株）		14825000	42.1	5587	46035.22870132	1642355644	〒100-8631	東京都千代田区大手町１－２－１	http://www.mitsui.com/jp/ja/	3,501.21
8053	https://www.nikkei.com/nkd/company/?scode=8053	商社	1836.0	住友商事（株）	255000	13563685	42.7	5240	22975.78417812	1251404367	〒100-8601	東京都千代田区大手町２－３－２	http://www.sumitomocorp.co.jp/	2,558.24
8058	https://www.nikkei.com/nkd/company/?scode=8058	商社	3795	三菱商事（株）	255000	16783874	42.7	5725	56383.20117045	1485723351	〒100-8086	東京都千代田区丸の内２－３－１	http://www.mitsubishicorp.com/	4,659.68
1721	https://www.nikkei.com/nkd/company/?scode=1721	建設	2582	コムシスホールディングス（株）		8958400	51.1	90	3640.62	141000000	〒141-8647	東京都品川区東五反田２－１７－１	http://www.comsys-hd.co.jp/	2,761.15
1801	https://www.nikkei.com/nkd/company/?scode=1801	建設	4210	大成建設（株）	250000	9850653	42.9	8572	8453.8219612	200803372	〒163-0606	東京都新宿区西新宿１－２５－１	http://www.taisei.co.jp/	4,335.78
1802	https://www.nikkei.com/nkd/company/?scode=1802	建設	960	（株）大林組	245000	10320957	42.6	8918	6926.4926016	721509646	〒108-8502	東京都港区港南２－１５－２	http://www.obayashi.co.jp/	1,333.10
1803	https://www.nikkei.com/nkd/company/?scode=1803	建設	749	清水建設（株）	245000	9712000	42.8	10494	5905.97445137	788514613	〒104-8370	東京都中央区京橋２－１６－１	http://www.shimz.co.jp/	1,116.89
1808	https://www.nikkei.com/nkd/company/?scode=1808	建設	1563	（株）長谷工コーポレーション	250000	9237797	41.3	2437	4701.41642511	300794397	〒105-8507	東京都港区芝２－３２－１	http://www.haseko.co.jp/	1,520.73
1812	https://www.nikkei.com/nkd/company/?scode=1812	建設	1506	鹿島建設（株）	245000	11351777	44.1	7989	7961.55952566	528656011	〒107-8388	東京都港区元赤坂１－３－１	http://www.kajima.co.jp/	1,920.45
1925	https://www.nikkei.com/nkd/company/?scode=1925	建設	3230	大和ハウス工業（株）	220000	8678248	39.1	16417	21519.4940215	666238205	〒530-8241	大阪市北区梅田３－３－５	http://www.daiwahouse.co.jp/	3,081.07
1928	https://www.nikkei.com/nkd/company/?scode=1928	建設	2336.5	積水ハウス（株）	215000	7995230	43.3	15017	15997.62918309	684683466	〒531-0076	大阪市北区大淀中１－１－８８	http://www.sekisuihouse.co.jp/	2,184.36
1963	https://www.nikkei.com/nkd/company/?scode=1963	建設	1632	日揮ホールディングス（株）	220000	8409159	44.4	278	4232.37465024	259336682	〒220-6001	横浜市西区みなとみらい２－３－１	https://www.jgc.com/jp/	1,532.72
5631	https://www.nikkei.com/nkd/company/?scode=5631	機械	2995	（株）日本製鋼所	221500	6433000	39.7	1846	2227.47928675	74373265	〒141-0032	東京都品川区大崎１－１１－１	http://www.jsw.co.jp/	2,031.29
6103	https://www.nikkei.com/nkd/company/?scode=6103	機械	4975	オークマ（株）	217000	5716000	38.7	2307	1679.3189115	33755154	〒480-0193	愛知県丹羽郡大口町下小口５－２５－１	https://www.okuma.co.jp/	5,894.84
6113	https://www.nikkei.com/nkd/company/?scode=6113	機械	1000	（株）アマダ	217200	6465000	43.2	2676	3591.15217	359115217	〒259-1196	神奈川県伊勢原市石田２００	https://www.amada.co.jp/ja/	1,380.05
6301	https://www.nikkei.com/nkd/company/?scode=6301	機械	2907.0	（株）小松製作所	223500	7186395	39.8	11795	28289.348406	973145800	〒107-8414	東京都港区赤坂２－３－６	http://www.komatsu.co.jp/	2,361.66
6302	https://www.nikkei.com/nkd/company/?scode=6302	機械	2878	住友重機械工業（株）	222690	7713000	42.4	3356	3537.21974318	122905481	〒141-6025	東京都品川区大崎２－１－１	http://www.shi.co.jp/	4,501.11
6305	https://www.nikkei.com/nkd/company/?scode=6305	機械	2811	日立建機（株）	233500	7028000	39.9	5455	6046.88371818	215115038	〒110-0015	東京都台東区東上野２－１６－１	http://www.hitachi-kenki.co.jp/	2,876.11
6326	https://www.nikkei.com/nkd/company/?scode=6326	機械	2049.5	（株）クボタ	237000	7942028	40.4	11711	24599.05910877	1200246846	〒556-8601	大阪市浪速区敷津東１－２－４７	http://www.kubota.co.jp/	1,398.41
6361	https://www.nikkei.com/nkd/company/?scode=6361	機械	4950	（株）荏原製作所	214000	7570528	43.9	4103	4556.9261925	92059115	〒144-8510	東京都大田区羽田旭町１１－１	http://www.ebara.co.jp	3,395.50
6367	https://www.nikkei.com/nkd/company/?scode=6367	機械	22160	ダイキン工業（株）	235000	7281144	39	7732	64954.0564168	293113973	〒530-8323	大阪市北区中崎西２－４－１２	http://www.daikin.co.jp/	6,729.73
6471	https://www.nikkei.com/nkd/company/?scode=6471	機械	714	日本精工（株）	222000	6852104	41.2	7974	3936.05426256	551268104	〒141-8560	東京都品川区大崎１－６－３	https://www.nsk.com/jp/	1,204.63
6472	https://www.nikkei.com/nkd/company/?scode=6472	機械	244	ＮＴＮ（株）	220300	6346183	41.4	5948	1299.21100588	532463527	〒550-0003	大阪市西区京町堀１－３－１７	http://www.ntn.co.jp/	372.70
6473	https://www.nikkei.com/nkd/company/?scode=6473	機械	993	（株）ジェイテクト	208000	6443175	39.9	12032	3408.83302851	343286307	〒448-8652	愛知県刈谷市朝日町１－１	http://www.jtekt.co.jp/	1,819.47
7004	https://www.nikkei.com/nkd/company/?scode=7004	機械	812	日立造船（株）	215000	6836061	42.6	4105	1382.14452516	170214843	〒559-8559	大阪市住之江区南港北１－７－８９	http://www.hitachizosen.co.jp/	779.08
7011	https://www.nikkei.com/nkd/company/?scode=7011	機械	4773	三菱重工業（株）	215000	8598800	41.3	14553	16102.42099713	337364781	〒100-8332	東京都千代田区丸の内３－２－３	http://www.mhi.co.jp/	4,696.42
7013	https://www.nikkei.com/nkd/company/?scode=7013	機械	3510	（株）ＩＨＩ	216900	7658177	39.4	7796	5429.2663854	154679954	〒135-8710	東京都江東区豊洲３－１－１	http://www.ihi.co.jp/	2,526.33
7003	https://www.nikkei.com/nkd/company/?scode=7003	造船	330	（株）三井Ｅ＆Ｓホールディングス	215000	6591546	45.2	38	338.7806961	102660817	〒104-8439	東京都中央区築地５－６－４	http://www.mes.co.jp/	706.06
7012	https://www.nikkei.com/nkd/company/?scode=7012	造船	2424	川崎重工業（株）	216900	6994041	39.4	17397	4070.424432	167921800	〒650-8680	神戸市中央区東川崎町１－１－３	http://www.khi.co.jp/	2,861.25
7832	https://www.nikkei.com/nkd/company/?scode=7832	その他製造	10005	（株）バンダイナムコホールディングス		11212000	45.7	25	22211.1	222000000	〒108-6302	東京都港区三田３－５－２７	http://www.bandainamco.co.jp/	2,654.81
7911	https://www.nikkei.com/nkd/company/?scode=7911	その他製造	2182	凸版印刷（株）	225000	6775518	42.8	10730	7630.5901568	349706240	〒101-0024	東京都千代田区神田和泉町１	http://www.toppan.co.jp/	4,089.58
7912	https://www.nikkei.com/nkd/company/?scode=7912	その他製造	2794	大日本印刷（株）	223000	7663346	42.8	10328	8863.69526724	317240346	〒162-8001	東京都新宿区市谷加賀町１－１－１	http://www.dnp.co.jp/	4,057.97
7951	https://www.nikkei.com/nkd/company/?scode=7951	その他製造	5680	ヤマハ（株）	217000	8849246	44.5	2389	10638.64	187300000	〒430-8650	浜松市中区中沢町１０－１	http://jp.yamaha.com/	2,417.89
3289	https://www.nikkei.com/nkd/company/?scode=3289	不動産	693	東急不動産ホールディングス（株）		10710000	42.5	74	4988.42864982	719830974	〒150-0043	東京都渋谷区道玄坂１－２１－１	http://www.tokyu-fudosan-hd.co.jp	878.32
8801	https://www.nikkei.com/nkd/company/?scode=8801	不動産	2854.0	三井不動産（株）	255000	12737000	40.8	1776	27215.51131338	953591847	〒103-0022	東京都中央区日本橋室町２－１－１	http://www.mitsuifudosan.co.jp/	2,942.11
8802	https://www.nikkei.com/nkd/company/?scode=8802	不動産	1951.0	三菱地所（株）	260000	12675663	40.7	953	27147.74955406	1391478706	〒100-8133	東京都千代田区大手町１－１－１	http://www.mec.co.jp/	1,514.58
8804	https://www.nikkei.com/nkd/company/?scode=8804	不動産	1913	東京建物（株）	250500	10089000	42.2	725	4001.37760362	209167674	〒103-8285	東京都中央区八重洲１－４－１６	http://www.tatemono.com/	1,996.52
8830	https://www.nikkei.com/nkd/company/?scode=8830	不動産	3460	住友不動産（株）	250000	6690574	43.2	5877	16472.5748388	476085978	〒163-0820	東京都新宿区西新宿２－４－１	http://www.sumitomo-rd.co.jp/	3,447.81
9001	https://www.nikkei.com/nkd/company/?scode=9001	鉄道・バス	2993	東武鉄道（株）	218500	6698182	46.9	3531	6279.77555053	209815421	〒131-8522	東京都墨田区押上２－１８－１２	http://www.tobu.co.jp/	2,169.34
9005	https://www.nikkei.com/nkd/company/?scode=9005	鉄道・バス	1529	東急（株）	218700	7627305	42.5	1461	9554.26040404	624869876	〒150-8511	東京都渋谷区南平台町５－６	https://www.tokyu.co.jp/	1,167.07
9007	https://www.nikkei.com/nkd/company/?scode=9007	鉄道・バス	1816	小田急電鉄（株）	215000	7203661	40.3	3760	6691.91854072	368497717	〒160-8309	東京都新宿区西新宿１－８－３	http://www.odakyu.jp/	954.58
9008	https://www.nikkei.com/nkd/company/?scode=9008	鉄道・バス	4905	京王電鉄（株）	218000	6804893	40.7	2531	6305.4182115	128550830	〒206-8502	東京都多摩市関戸１－９－１	http://www.keio.co.jp/	2,803.64
9009	https://www.nikkei.com/nkd/company/?scode=9009	鉄道・バス	3440	京成電鉄（株）	214000	7149562	40.8	1828	5930.944764	172411185	〒272-8510	千葉県市川市八幡３－３－１	http://www.keisei.co.jp/	2,194.00
9020	https://www.nikkei.com/nkd/company/?scode=9020	鉄道・バス	6635	東日本旅客鉄道（株）	225630	6735577	38.2	44137	25075.81474	377932400	〒151-8578	東京都渋谷区代々木２－２－２	http://www.jreast.co.jp/	6,348.57
9021	https://www.nikkei.com/nkd/company/?scode=9021	鉄道・バス	4676	西日本旅客鉄道（株）	209286	6117379	38.4	23900	11409.514816	244001600	〒530-8341	大阪市北区芝田２－４－２４	http://www.westjr.co.jp/	3,973.15
9022	https://www.nikkei.com/nkd/company/?scode=9022	鉄道・バス	14985	東海旅客鉄道（株）	237200	7137349	36.5	18499	30869.1	206000000	〒450-6101	名古屋市中村区名駅１－１－４	http://jr-central.co.jp	18,110.23
9064	https://www.nikkei.com/nkd/company/?scode=9064	陸運	2285	ヤマトホールディングス（株）	217700	9156207	40.7	389	8678.9987822	379824892	〒104-8125	東京都中央区銀座２－１６－１０	http://www.yamato-hd.co.jp/	1,611.34
9147	https://www.nikkei.com/nkd/company/?scode=9147	陸運	7060	ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス（株）			--		6396.305285	90599225	〒101-0024	東京都千代田区神田和泉町２	https://www.nipponexpress-holdings.com/	--
9101	https://www.nikkei.com/nkd/company/?scode=9101	海運	9180	日本郵船（株）	255500	9550090	39.9	1217	15611.0579964	170055098	〒100-0005	東京都千代田区丸の内２－３－２	http://www.nyk.com	10,144.29
9104	https://www.nikkei.com/nkd/company/?scode=9104	海運	2989	（株）商船三井	255000	10260129	37.9	1119	10816.76754837	361885833	〒105-8688	東京都港区虎ノ門２－１－１	http://www.mol.co.jp/	--
9107	https://www.nikkei.com/nkd/company/?scode=9107	海運	7620	川崎汽船（株）	214300	9067149	38.9	769	7219.9090806	94749463	〒100-8540	東京都千代田区内幸町２－１－１	http://www.kline.co.jp/	9,484.35
9202	https://www.nikkei.com/nkd/company/?scode=9202	空運	2394.5	ＡＮＡホールディングス（株）	218557	5637000	45.2	175	11596.409318145	484293561	〒105-7133	東京都港区東新橋１－５－２	http://www.anahd.co.jp/	1,695.06
9301	https://www.nikkei.com/nkd/company/?scode=9301	倉庫	3310	三菱倉庫（株）	217000	7870346	39.7	996	2712.9004609	81960739	〒103-8630	東京都中央区日本橋１－１９－１	http://www.mitsubishi-logistics.co.jp/	4,238.85
9501	https://www.nikkei.com/nkd/company/?scode=9501	電力	610	東京電力ホールディングス（株）	218000	8192027	45.3	7180	21636.8069391	3547017531	〒100-8560	東京都千代田区内幸町１－１－３	http://www.tepco.co.jp/	1,371.15
9502	https://www.nikkei.com/nkd/company/?scode=9502	電力	1363	中部電力（株）	214000	8492506	43.6	3092	10331.54	758000000	〒461-8680	名古屋市東区東新町１	http://www.chuden.co.jp/	2,667.66
9503	https://www.nikkei.com/nkd/company/?scode=9503	電力	1355	関西電力（株）	216000	8367409	43.1	8770	12719.8325294	938733028	〒530-8270	大阪市北区中之島３－６－１６	http://www.kepco.co.jp/	1,859.50
9531	https://www.nikkei.com/nkd/company/?scode=9531	ガス	2451	東京瓦斯（株）	202250	6671177	42.3	6882	10808.82566109	440996559	〒105-8527	東京都港区海岸１－５－２０	http://www.tokyo-gas.co.jp/	2,791.95
9532	https://www.nikkei.com/nkd/company/?scode=9532	ガス	2378	大阪瓦斯（株）	203000	6543988	43.9	3203	9908.6504	416680000	〒541-0046	大阪市中央区平野町４－１－２	http://www.osakagas.co.jp/	3,030.63
